WKT,name,description
"POLYGON ((106.8834896 -6.2987312, 106.8839617 -6.3015892, 106.8849487 -6.3029115, 106.8870087 -6.3047031, 106.8897123 -6.3052576, 106.8973083 -6.3076037, 106.9009991 -6.310035, 106.9028873 -6.3111441, 106.9065351 -6.3113147, 106.9069214 -6.3108455, 106.908123 -6.3082435, 106.9104404 -6.3059827, 106.9118996 -6.3035514, 106.9122 -6.3015465, 106.9100971 -6.2995417, 106.908638 -6.2994564, 106.9057197 -6.2996697, 106.9022007 -6.2992004, 106.8963213 -6.2990298, 106.8916864 -6.2987739, 106.8891115 -6.2986459, 106.8834896 -6.2987312))",Taman Mini Indonesia,
