WKT,name,description
"POLYGON ((106.8235003 -6.1715948, 106.8233287 -6.1718294, 106.8232857 -6.1723414, 106.8232857 -6.1729814, 106.8232428 -6.1744961, 106.8231999 -6.1763094, 106.8231355 -6.1791041, 106.823099 -6.1798835, 106.8233565 -6.1801608, 106.8238501 -6.1803741, 106.8310277 -6.1801075, 106.8310384 -6.1797341, 106.8309847 -6.1794995, 106.8306951 -6.1791688, 106.8304161 -6.1789235, 106.8304161 -6.1787421, 106.8305556 -6.1785822, 106.83062 -6.1784968, 106.8298475 -6.1778035, 106.8299333 -6.1758409, 106.8300621 -6.1751795, 106.8299655 -6.1740809, 106.8297938 -6.1734409, 106.8295042 -6.1733662, 106.8292252 -6.1732062, 106.829075 -6.1729715, 106.8291072 -6.1725875, 106.8292467 -6.1718729, 106.8290857 -6.1716062, 106.8289033 -6.1715635, 106.8254379 -6.1715209, 106.8240968 -6.1714995, 106.823732 -6.1714995, 106.8235003 -6.1715948))",Monas,
