WKT,name,description
"POLYGON ((106.8061296 -6.2127584, 106.8051855 -6.212993, 106.8050138 -6.2129717, 106.8023531 -6.2135903, 106.7995636 -6.2142943, 106.7985121 -6.2145716, 106.798319 -6.2146569, 106.7982332 -6.2148062, 106.7982547 -6.2151262, 106.7983619 -6.2159368, 106.7984263 -6.217238, 106.7983619 -6.2188805, 106.7984049 -6.2205444, 106.7986409 -6.220715, 106.8024174 -6.2222082, 106.803147 -6.2226135, 106.8035332 -6.2231041, 106.8047992 -6.2246186, 106.8087045 -6.2220376, 106.8082325 -6.2213336, 106.8082754 -6.2157875, 106.8069879 -6.2157875, 106.8063871 -6.2156168, 106.8061296 -6.2155315, 106.8061296 -6.2146142, 106.8063013 -6.2142089, 106.8062798 -6.2136116, 106.8062584 -6.2131637, 106.8061296 -6.2127584))",Gelora Bung Karno,
