WKT,name,description
"LINESTRING (106.7234786 -6.0890357, 106.7049392 -6.0979117, 106.687773 -6.0985944, 106.6891463 -6.105422, 106.6953261 -6.1102012, 106.6912063 -6.1170286, 106.687773 -6.1265868, 106.6918929 -6.1347794, 106.6870864 -6.1402411, 106.687773 -6.1552604, 106.6891463 -6.1661833, 106.6912063 -6.17301, 106.7124923 -6.1825672, 106.7186721 -6.1900763, 106.7234786 -6.1941722, 106.7234786 -6.2057769, 106.7179854 -6.2166987, 106.7179854 -6.2221595, 106.7330917 -6.2235247, 106.7413314 -6.2276203, 106.7447646 -6.233081, 106.7481979 -6.2392243, 106.7468246 -6.2501454, 106.753691 -6.2556059, 106.753691 -6.2617489, 106.753691 -6.2685743, 106.7550643 -6.2747171, 106.7633041 -6.28359, 106.7674239 -6.2931452, 106.7736037 -6.3054302, 106.7763503 -6.3122551, 106.7784103 -6.3177149, 106.8017562 -6.3163499, 106.8093093 -6.3156675, 106.8045028 -6.3272695, 106.8003829 -6.3375063, 106.798323 -6.3436483, 106.7935165 -6.3463781, 106.7935165 -6.3586618, 106.7976363 -6.365486, 106.8072494 -6.3641211, 106.8154891 -6.3559321, 106.829222 -6.3572969, 106.8374618 -6.3477429, 106.8381484 -6.3429659, 106.8484481 -6.3395536, 106.8539413 -6.3375063, 106.8566878 -6.3463781, 106.8614944 -6.3559321, 106.8731673 -6.3532024, 106.8731673 -6.3600266, 106.8827804 -6.365486, 106.8917068 -6.368898, 106.9033797 -6.368898, 106.9061263 -6.3600266, 106.9136794 -6.3627563, 106.9205459 -6.3231747, 106.9232925 -6.3013352, 106.9150527 -6.2958752, 106.9102462 -6.2890501, 106.9102462 -6.2774473, 106.9061263 -6.2685743, 106.9061263 -6.2590187, 106.9129928 -6.2576536, 106.9205459 -6.2528757, 106.9459518 -6.2528757, 106.9480117 -6.2201117, 106.9651778 -6.2085074, 106.9692977 -6.1887111, 106.9734176 -6.1743753, 106.9734176 -6.151847, 106.9734176 -6.133414, 106.9720443 -6.1156631, 106.970671 -6.1020082, 106.9617446 -6.0924495, 106.937712 -6.0938151, 106.89514 -6.0951806, 106.8800338 -6.0979117, 106.8635543 -6.1136149, 106.8429549 -6.1197595, 106.8278487 -6.1183941, 106.8161758 -6.1122494, 106.8024428 -6.1061047, 106.7955764 -6.0951806, 106.7839034 -6.1088357, 106.7756637 -6.1047392, 106.7578109 -6.1006427, 106.7523177 -6.1006427, 106.7578109 -6.0842563, 106.7564376 -6.0726489, 106.7468246 -6.0760629, 106.7392715 -6.0828907, 106.7296584 -6.084939)",DKI Jakarta,
