WKT,name,description
"POLYGON ((106.7784103 -6.3177149, 106.778422 -6.3255425, 106.7746455 -6.3354381, 106.7725855 -6.346016, 106.7708689 -6.3552289, 106.7605692 -6.3579586, 106.7574793 -6.3600058, 106.7485529 -6.3600058, 106.745463 -6.3681948, 106.7461497 -6.3825252, 106.7451197 -6.3900314, 106.7420298 -6.400267, 106.7423731 -6.4057259, 106.7554194 -6.4067494, 106.7725855 -6.4050435, 106.7825419 -6.4183494, 106.7842585 -6.4309725, 106.7743021 -6.4357488, 106.7736155 -6.4442777, 106.7821986 -6.4487127, 106.7876917 -6.4412073, 106.7949015 -6.440525, 106.799708 -6.44496, 106.8024546 -6.449395, 106.8106944 -6.4500773, 106.8247706 -6.4483715, 106.8340403 -6.4466658, 106.8415934 -6.44496, 106.8515498 -6.4425719, 106.853953 -6.4337018, 106.8570429 -6.4224434, 106.8608195 -6.4087965, 106.8635661 -6.3978787, 106.8676859 -6.3845723, 106.8632227 -6.3750188, 106.8618494 -6.3678536, 106.8614944 -6.3559321, 106.8518931 -6.3405565, 106.8457133 -6.3412389, 106.8388468 -6.3456748, 106.8378169 -6.3521579, 106.8333537 -6.3548876, 106.829222 -6.3572969, 106.8154891 -6.3559321, 106.810351 -6.3627355, 106.7976363 -6.365486, 106.7924983 -6.3620531, 106.7918116 -6.3487458, 106.798323 -6.3436483, 106.8000514 -6.3328789, 106.8093093 -6.3156675, 106.7784103 -6.3177149))",Depok,
